country,region,year,"Agriculture, value added (% of GDP)",Agricultural land (% of land area),CO2 emissions (kg per 2005 PPP $ of GDP),Forest area (sq. km),"Proportion of the population using improved drinking water sources, total",Sulfur Emission per person (kg/year),Total sulfur emission (kilotonnes/year),Agricultural water withdrawal as % of total water withdrawal (%),Forest coverage (%),Forest land (ha),Forest plantation area (ha),"Proportion of the population using improved drinking water sources, rural","Proportion of the population using improved drinking water sources, urban",Industrial water withdrawal as % of total water withdrawal (%),Municipal water withdrawal as % of total withdrawal (%),Municipal water withdrawal per capita (m3/inhab/yr),Primary forest land (ha),Total water withdrawal per capita (m3/inhab/yr),Total water withdrawal (summed by sector) (10^9 m3/yr),Water resources: total internal renewable per capita (m3/inhab/yr),Water resources: total renewable per capita (actual) (m3/inhab/yr),Wood products removal (m3),Surface area (sq. km)
Djibouti,Eastern Africa,1988,NA,56.125971,NA,NA,NA,5.489903,1.79289244596105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23200
Djibouti,Eastern Africa,1989,3.289622,56.125971,NA,NA,NA,5.146854,1.80102840031969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23200
Djibouti,Eastern Africa,1990,3.061958,56.039689,0.259772306,60,78,4.777941,1.749146907,NA,0.26,6e3,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,23200
Djibouti,Eastern Africa,1991,3.182705,57.635893,0.271380943,NA,78,4.71495,1.76917668519233,NA,NA,NA,NA,70,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,23200
Djibouti,Eastern Africa,1992,3.305112,59.145815,0.281390434,NA,78,4.658097,1.78943582777528,NA,NA,NA,NA,70,80,NA,NA,NA,NA,NA,NA,506.45,506.45,NA,23200
Djibouti,Eastern Africa,1993,3.524248,60.440035,0.312008896,NA,78,4.602391,1.80992696123943,NA,NA,NA,NA,70,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,23200
Djibouti,Eastern Africa,1994,3.594063,60.440035,0.31496116,NA,78,4.547663,1.83065274215175,NA,NA,NA,NA,70,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,23200
Djibouti,Eastern Africa,1995,3.235423,62.597066,0.326344924,NA,79,4.523131,1.8516158575,NA,NA,NA,NA,69,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,23200
Djibouti,Eastern Africa,1996,3.572618,63.891286,0.346170096,NA,79,4.527797,1.8728190250411,NA,NA,NA,NA,67,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,23200
Djibouti,Eastern Africa,1997,3.533751,64.754098,0.351702338,NA,80,4.532732,1.89426499365347,NA,NA,NA,NA,66,84,NA,NA,NA,NA,NA,NA,452.17,452.17,NA,23200
Djibouti,Eastern Africa,1998,3.481329,64.754098,0.327929624,NA,81,4.538009,1.9159565436934,NA,NA,NA,NA,65,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,23200
Djibouti,Eastern Africa,1999,3.489712,66.91113,0.346725932,NA,82,4.543645,1.9378964873555,NA,NA,NA,NA,64,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,23200
Djibouti,Eastern Africa,2e3,3.544198,69.068162,0.313898902,60,82,4.549646,1.96008766903732,NA,0.26,6e3,NA,63,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,23200
Djibouti,Eastern Africa,2001,3.538368,72.519413,0.293618162,NA,83,NA,NA,NA,NA,NA,NA,62,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,23200
Djibouti,Eastern Africa,2002,3.581829,73.382226,0.297025809,NA,84,NA,NA,15.78,NA,NA,NA,61,91,NA,84.2,20.976,NA,24.909,0.019,393.3,393.3,NA,23200
Djibouti,Eastern Africa,2003,3.613001,73.382226,0.293096844,NA,84,NA,NA,NA,NA,NA,NA,59,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,23200
Djibouti,Eastern Africa,2004,3.618258,73.382226,0.317899659,NA,85,NA,NA,NA,NA,NA,NA,58,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,23200
Djibouti,Eastern Africa,2005,3.533525,73.382226,0.317993328,60,86,NA,NA,NA,0.26,6e3,NA,57,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,23200
Djibouti,Eastern Africa,2006,3.506762,73.382226,0.312837796,NA,87,NA,NA,NA,NA,NA,NA,56,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,23200
Djibouti,Eastern Africa,2007,3.855277,73.382226,0.297657101,NA,88,NA,NA,NA,NA,NA,NA,55,98,NA,NA,NA,NA,NA,NA,366.52,366.52,NA,23200
Djibouti,Eastern Africa,2008,NA,73.382226,0.302492861,NA,88,NA,NA,NA,NA,NA,NA,54,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,23200
Djibouti,Eastern Africa,2009,NA,73.425367,NA,NA,88,NA,NA,NA,NA,NA,NA,54,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,23200
Djibouti,Eastern Africa,2010,NA,NA,NA,60,88,NA,NA,NA,NA,NA,NA,54,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,23200
Djibouti,Eastern Africa,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1850,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1851,NA,NA,NA,NA,NA,1.938191e-6,1.1559566254174e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1852,NA,NA,NA,NA,NA,3.839622e-6,2.3119132508348e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1853,NA,NA,NA,NA,NA,5.705329e-6,3.4678698762522e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1854,NA,NA,NA,NA,NA,7.536308e-6,4.6238265016696e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1855,NA,NA,NA,NA,NA,9.333521e-6,5.779783127087e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1856,NA,NA,NA,NA,NA,1.110745e-5,6.94171219506906e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1857,NA,NA,NA,NA,NA,1.284611e-5,8.10165603319442e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1858,NA,NA,NA,NA,NA,1.455491e-5,9.26245427404292e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1859,NA,NA,NA,NA,NA,1.623465e-5,1.04241069176145e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1860,NA,NA,NA,NA,NA,1.78861e-5,1.15866139639093e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1861,NA,NA,NA,NA,NA,1.951001e-5,1.27499837894245e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1862,NA,NA,NA,NA,NA,2.110707e-5,1.39141996411655e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1863,NA,NA,NA,NA,NA,2.267799e-5,1.5079278272127e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1864,NA,NA,NA,NA,NA,2.422343e-5,1.62452029293143e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1865,NA,NA,NA,NA,NA,2.574405e-5,1.7411990365722e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1866,NA,NA,NA,NA,NA,2.724047e-5,1.85796322048528e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1867,NA,NA,NA,NA,NA,2.871327e-5,1.97481284467068e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1868,NA,NA,NA,NA,NA,3.016306e-5,2.0917479091284e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1869,NA,NA,NA,NA,NA,3.159039e-5,2.20876841385842e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1870,NA,NA,NA,NA,NA,3.299581e-5,2.32587435886076e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1871,NA,NA,NA,NA,NA,3.408538e-5,2.44306574413541e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1872,NA,NA,NA,NA,NA,3.514069e-5,2.56034256968238e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1873,NA,NA,NA,NA,NA,3.616339e-5,2.67770567315139e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1874,NA,NA,NA,NA,NA,3.7155e-5,2.79515337924298e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1875,NA,NA,NA,NA,NA,3.811699e-5,2.91268736325662e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1876,NA,NA,NA,NA,NA,3.905069e-5,3.03030594989284e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1877,NA,NA,NA,NA,NA,3.995739e-5,3.1480108144511e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1878,NA,NA,NA,NA,NA,4.08383e-5,3.26580111928167e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1879,NA,NA,NA,NA,NA,4.169454e-5,3.38367686438456e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1880,NA,NA,NA,NA,NA,4.252717e-5,3.50163804975977e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1881,NA,NA,NA,NA,NA,6.462004e-5,5.39730632148449e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1882,NA,NA,NA,NA,NA,8.611123e-5,7.29436242490698e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1883,NA,NA,NA,NA,NA,1.070256e-4,9.19280564677891e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1884,NA,NA,NA,NA,NA,1.273868e-4,0.00110926359871003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1885,NA,NA,NA,NA,NA,1.47217e-4,0.00129938514305276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1886,NA,NA,NA,NA,NA,1.665554e-4,0.00148980692978807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1887,NA,NA,NA,NA,NA,1.854093e-4,0.00168042090539592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1888,NA,NA,NA,NA,NA,2.037977e-4,0.00187122764512712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1889,NA,NA,NA,NA,NA,2.217381e-4,0.00206222663233727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1890,NA,NA,NA,NA,NA,2.392477e-4,0.00225341852619977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1891,NA,NA,NA,NA,NA,2.472303e-4,0.00235789848606038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1892,NA,NA,NA,NA,NA,2.523444e-4,0.00243657281990094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1893,NA,NA,NA,NA,NA,2.543119e-4,0.00248570341182424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1894,NA,NA,NA,NA,NA,2.528172e-4,0.00250104965580805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1895,NA,NA,NA,NA,NA,2.475028e-4,0.0024778017655114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1896,NA,NA,NA,NA,NA,3.490573e-4,0.00353584488389487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1897,NA,NA,NA,NA,NA,4.474755e-4,0.00458581257217536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1898,NA,NA,NA,NA,NA,5.427903e-4,0.00562692994615447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1899,NA,NA,NA,NA,NA,6.446161e-4,0.00675890474361313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1900,NA,NA,NA,NA,NA,7.40791e-4,0.00785508955443541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1901,NA,NA,NA,NA,NA,8.787439e-4,0.00942201502913093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1902,NA,NA,NA,NA,NA,0.001738277,0.0188440140599479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1903,NA,NA,NA,NA,NA,0.002579224,0.0282660130907649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1904,NA,NA,NA,NA,NA,0.003402182,0.0376880281198958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1905,NA,NA,NA,NA,NA,0.004207722,0.0471100431490267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1906,NA,NA,NA,NA,NA,0.004996388,0.0565320421798437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1907,NA,NA,NA,NA,NA,0.005768708,0.0659540412106607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1908,NA,NA,NA,NA,NA,0.006525185,0.0753760562397916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1909,NA,NA,NA,NA,NA,0.007266301,0.0847980712689225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1910,NA,NA,NA,NA,NA,0.007992517,0.0942200702997395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1911,NA,NA,NA,NA,NA,0.07385451,0.879387322797569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1912,NA,NA,NA,NA,NA,0.03395174,0.408287051290441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1913,NA,NA,NA,NA,NA,0.258619,3.14066900999132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1914,NA,NA,NA,NA,NA,0.07605327,0.942200702997395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1915,NA,NA,NA,NA,NA,0.1441885,1.82158882571066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1916,NA,NA,NA,NA,NA,0.3341115,4.30271614373025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1917,NA,NA,NA,NA,NA,0.6749095,8.85668740809121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1918,NA,NA,NA,NA,NA,0.7988253,10.6782746339705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1919,NA,NA,NA,NA,NA,0.5168243,7.03509858238055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1920,NA,NA,NA,NA,NA,0.3354432,4.64819013478715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1921,NA,NA,NA,NA,NA,0.4075738,5.74742468824196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1922,NA,NA,NA,NA,NA,0.3787301,5.43335698732713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1923,NA,NA,NA,NA,NA,0.3293292,4.80522318532886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1924,NA,NA,NA,NA,NA,0.3450671,5.11929088624369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1925,NA,NA,NA,NA,NA,0.3748727,5.65320421798437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1926,NA,NA,NA,NA,NA,0.3545414,5.43335698732713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1927,NA,NA,NA,NA,NA,0.3731754,5.81023726852609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1928,NA,NA,NA,NA,NA,0.5322355,8.41699294677673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1929,NA,NA,NA,NA,NA,0.5319485,8.54261970717638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1930,NA,NA,NA,NA,NA,0.5490072,8.9509062785174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1931,NA,NA,NA,NA,NA,0.5484808,9.07653303891706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1932,NA,NA,NA,NA,NA,0.5068252,8.51121341703432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1933,NA,NA,NA,NA,NA,0.4387159,7.47479144386364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1934,NA,NA,NA,NA,NA,0.4016112,6.94087811212296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1935,NA,NA,NA,NA,NA,0.3261212,5.7160167982685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1936,NA,NA,NA,NA,NA,0.3233983,5.74742468824196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1937,NA,NA,NA,NA,NA,0.2980876,5.370544407043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1938,NA,NA,NA,NA,NA,0.3886848,7.09791276249607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1939,NA,NA,NA,NA,NA,1.130271,20.9168516069637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1940,NA,NA,NA,NA,NA,1.556035,29.1768131030301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1941,NA,NA,NA,NA,NA,2.016908,38.3120583543624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1942,NA,NA,NA,NA,NA,1.925868,37.053966942574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1943,NA,NA,NA,NA,NA,2.278236,44.3910337010187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1944,NA,NA,NA,NA,NA,2.360953,46.5804829585156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1945,NA,NA,NA,NA,NA,2.31028,46.1460327445184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1946,NA,NA,NA,NA,NA,2.128237,43.0306490697466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1947,NA,NA,NA,NA,NA,2.17827,44.5752542863102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1948,NA,NA,NA,NA,NA,3.011199,62.3568203159314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1949,NA,NA,NA,NA,NA,3.522623,73.809501336469907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1950,NA,NA,NA,NA,NA,3.677082,77.945657433693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1951,NA,NA,NA,NA,NA,3.682671,79.9303282724551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1952,NA,NA,NA,NA,NA,3.434186,76.3189808664958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1953,NA,NA,NA,NA,NA,3.204323,72.9130198152021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1954,NA,NA,NA,NA,NA,3.160717,73.6401271865366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1955,NA,NA,NA,NA,NA,2.822328,67.3281203986856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1956,NA,NA,NA,NA,NA,2.431215,59.3844135730528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1957,NA,NA,NA,NA,NA,2.759683,69.0189502048771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1958,NA,NA,NA,NA,NA,2.752205,70.4774364973743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1959,NA,NA,NA,NA,NA,2.548751,66.8277411328442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1960,NA,NA,NA,NA,NA,2.933086,78.743413359491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,Northern Africa,1961,NA,2.579738,NA,NA,NA,2.762861,76.0418260753894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1001450
Egypt,Northern Africa,1962,NA,2.51645,NA,NA,NA,2.886032,81.3090789681574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.44,1956,NA,1001450
Egypt,Northern Africa,1963,NA,2.501381,NA,NA,NA,3.227049,93.0057022800138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1001450
Egypt,Northern Africa,1964,NA,2.517454,NA,NA,NA,3.958248,116.89921618137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1001450
Egypt,Northern Africa,1965,28.600939,2.684213,NA,NA,NA,4.201688,127.164694319293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1001450
Egypt,Northern Africa,1966,27.944879,2.792707,NA,NA,NA,3.777175,117.040993239716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1001450
Egypt,Northern Africa,1967,28.556497,2.813803,NA,NA,NA,3.255024,103.123036030633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.52,1735.68,NA,1001450
Egypt,Northern Africa,1968,29.435412,2.813803,NA,NA,NA,3.176627,102.725365940439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1001450
Egypt,Northern Africa,1969,29.847511,2.847958,NA,NA,NA,1.757221,57.9289829585227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1001450
